0.0149695,-0.0354196,0.867259
-0.0151287,-0.035047,0.985198
-0.336232,-0.233809,1.71843
-0.103495,-0.113935,0.962338
-0.0525036,0.00408623,0.931942
-0.0484509,-0.00585764,0.935642
-0.0201184,-0.0729751,1.00034
-0.0865417,-0.067392,0.939577
-0.0865417,-0.0546413,0.94507
0.701267,-0.0959892,1.59427
0.604909,-0.0696251,1.41645
-0.00201738,-0.0192209,0.983676
0.000583089,-0.0389075,1.09296
-0.0122087,0.00690937,0.972736
0.29816,-0.356056,1.36655
0.48989,0.2391,1.19121
0.35717,0.0610627,1.16421
0.0369703,0.0296238,0.508202
0.424271,0.105743,1.32857
-0.0362781,0.0520396,0.923617
-0.0935758,0.0288887,0.913991
-0.087663,0.0341555,0.918701
-0.0755733,0.0184897,0.926254
-0.0120898,0.0556402,0.920241
-0.0446902,0.0222885,0.955894
-0.0752999,0.0486816,0.904474
-0.0743362,0.0518647,0.920458
-0.0331706,0.0508595,0.92769
-0.0627986,0.0197549,0.92663
-0.0596643,0.00190601,0.927993
-0.0232728,-0.0396479,0.952321
-0.0830686,0.0444577,0.919873
-0.0748987,0.0327019,0.916862
-0.0124079,-0.01771,0.966297
-0.0586002,0.000354768,0.9327
-0.0920782,0.0407375,0.898609
-0.0701011,0.0316812,0.917165
-0.0613342,0.00054931,0.940119
-0.0193527,0.0115087,0.935878
-0.0106256,0.0599284,0.926826
-0.0895438,0.0234055,0.919966
-0.0988587,0.0241324,0.931238
-0.0354717,0.0539291,0.929852
-0.0430041,0.00430205,0.952788
-0.0842648,0.0451446,0.921519
-0.0118022,0.0526151,0.932185
-0.0902177,0.0246414,0.925489
-0.011297,0.0570806,0.923136
-0.0786854,0.0322061,0.922317
-0.0576302,0.0189461,0.936793
-0.0966178,0.0216032,0.922635
-0.0874268,0.021326,0.924866
-0.0634081,-0.0684139,0.930637
-0.0479718,0.011685,0.93341
-0.0392956,0.0124132,0.933551
-0.070345,0.0381684,0.93
-0.0763101,0.0339832,0.930647
-0.0589934,0.00521647,0.929289
-0.0887829,0.0180067,0.91696
-0.0296619,0.0277346,0.928282
-0.082218,0.0465926,0.918998
-0.0543827,0.0208142,0.932482
-0.0661277,0.0232855,0.924688
-0.0699961,0.00799976,0.926822
-0.0874181,0.0100436,0.919484
-0.0711416,0.0316996,0.925695
-0.0702792,0.0372059,0.923733
-0.0545284,0.0322463,0.928706
-0.0905547,-0.0716231,0.937424
-0.07624,0.00641117,0.924839
-0.0824911,0.0430725,0.915777
-0.0595099,0.00155386,0.927618
-0.078761,0.0190429,0.924317
-0.0646887,0.0124515,0.932637
-0.0596275,0.00930217,0.929277
-0.0273039,0.0249771,0.932106
-0.0869039,0.0405645,0.919318
-0.0765886,0.043254,0.920589
-0.0570765,0.00310477,0.931093
-0.036791,0.00421309,0.936357
-0.0881935,0.0423899,0.919703
-0.0869397,0.0459853,0.91775
-0.0799667,0.0428772,0.912867
-0.0825207,-0.0549693,0.936347
-0.0366612,0.00314637,0.927811
-0.0615058,-0.0564207,0.945005
-0.0751737,0.0170124,0.918304
0.0323519,0.0256086,0.783619
-0.0709867,0.0309036,0.922107
0.241887,-0.128381,1.34059
-0.0637114,-0.0535597,0.944126
-0.0890153,0.041172,0.921126
-0.0522271,-0.0570914,0.946141
-0.0681581,-0.0526918,0.944305
-0.0621171,-0.0572089,0.951076
-0.0731665,0.003425,0.926352
-0.0174267,0.00274468,0.93625
-0.0708751,0.0307302,0.920564
-0.079518,-0.0561609,0.945343
-0.0117091,-0.0312234,0.945519
-0.0406334,-0.0572786,0.948717
-0.0858585,-0.053858,0.934602
-0.168996,-0.00715018,0.680838
0.0201859,0.178421,0.101161
-0.063565,-0.00887906,1.01769
-0.0541486,0.185581,0.0970011
-0.0432,-0.00674829,1.02992
-0.152327,0.000546469,0.622305
-0.0620257,0.182496,0.0983762
-0.00751533,0.168189,0.133715
-0.0770637,-0.113968,0.928274
-0.0881915,0.0400492,0.915181
-0.0936241,0.0356091,0.914139
-0.0675238,0.0177988,0.930253
-0.0736865,0.0288595,0.920995
-0.047821,-0.0063677,0.940332
0.028067,0.048706,0.703874
-0.0527918,0.0390841,0.925878
-0.0299958,0.0275369,0.930156
-0.0560496,0.00109319,0.93132
-0.0384759,0.0392969,0.929867
-0.0735995,0.00346641,0.927509
-0.0529955,0.0470791,0.927993
-0.0551133,0.0129082,0.932197
-0.0956254,0.0479068,0.915538
-0.0896087,0.0307209,0.912761
-0.0199279,0.170602,0.133543
-0.0891089,0.148799,0.134167
0.0683508,0.157784,0.139522
-0.0429034,0.259145,0.192902
-0.0757724,0.033433,0.921546
0.105714,0.160347,0.264093
0.0134899,0.157862,0.167692
-0.0879355,0.165219,0.161268
-0.0254071,0.1788,0.0986181
-0.00607971,0.155935,0.167413
0.00193603,0.176362,0.101269
0.269692,0.257173,0.583072
-0.032377,0.159903,0.164126
-0.0044949,0.162658,0.165625
0.00228663,0.176454,0.101659
-0.00839431,0.164307,0.165302
-0.0899367,0.148614,0.136316
-0.0404867,0.165314,0.16039
-0.0512624,0.174126,0.129469
0.0749578,0.143559,0.155077
-0.123988,1.42062,2.05949
-0.0690844,0.150015,0.194782
0.0717642,0.803011,1.55445
-0.0921473,0.150435,0.139831
-0.05959,-0.00438226,0.936816
-0.313563,-0.208931,1.9329
-0.316049,-0.184068,1.99225
0.00888605,-0.110927,1.22153
-0.173738,-0.0509381,0.881442
0.0531163,0.174564,0.104514
0.0471774,0.165334,0.106039
-0.0213601,-0.0153717,0.942099
-0.128408,0.153565,0.232568
0.00232729,0.181711,0.0997892
-0.00689306,-0.0344544,0.966046
0.0670648,0.159477,0.16862
-0.0577925,0.185768,0.0968452
-0.116516,0.143686,0.221447
0.0131842,0.169717,0.103564
0.0492858,0.134437,0.0848574
-0.0925212,0.141237,0.163689
-0.0460285,0.167561,0.131858
-0.161654,0.17366,0.286023
-0.0534726,0.174622,0.130461
-0.053682,0.0287395,0.92649
-0.0596389,-0.0686496,0.873639
0.0670236,0.13799,0.176981
-0.0198629,0.170192,0.132908
-0.128809,0.152819,0.235983
-0.0679205,0.175773,0.127453
-0.0210895,0.110739,0.502942
-0.143448,0.0723198,0.711207
-0.103177,0.0705444,0.694648
0.0485107,0.18018,0.103763
-0.0209067,0.173003,0.131959
-0.023462,0.182954,0.0978608
-0.0202013,0.174595,0.131835
-0.128296,0.162519,0.206934
-0.0424329,0.174267,0.127528
-0.138417,0.320818,0.299675
0.0164919,0.151284,0.16902
-0.163409,0.173922,0.290907
-0.0716049,0.293358,0.392357
-0.163895,0.174245,0.291626
-0.0320583,0.175866,0.134552
-0.00117243,0.237594,0.795494
-0.0496748,0.155726,0.164629
-0.0419939,0.160657,0.136641
-0.162466,0.174242,0.28727
0.0150116,0.159418,0.168541
0.0529963,0.174247,0.103554
0.0954233,0.154457,0.233885
-0.0184218,0.169915,0.132456
0.0548895,0.178163,0.103278
-0.0392837,0.163813,0.132816
0.0386602,0.0541546,0.112149
-0.102012,0.0707951,0.684904
0.0329857,0.0953695,0.591837
-0.176518,0.0321988,0.902969
-0.0330755,0.0194554,0.91295
0.00905762,0.171127,0.133232
0.0017602,0.170793,0.132402
-0.12717,0.154075,0.226822
-0.0110151,0.169656,0.132944
0.0529517,0.17439,0.104025
-0.121404,0.159657,0.193551
-0.104681,0.0915613,0.273233
-0.0157774,0.182004,0.0970029
-0.0233848,0.173196,0.131078
-0.00904657,0.179124,0.0995565
0.0673549,0.16356,0.109978
-0.005796,0.248183,0.402264
0.00967156,0.255716,0.204939
-0.0580618,0.153152,0.195432
-0.204315,0.252935,0.818632
-0.107379,0.16017,0.168722
-0.14915,0.166703,0.263148
0.00231591,0.175523,0.100759
-0.120472,0.240587,0.176184
0.038617,0.0543642,0.112156
0.0662124,0.147984,0.172597
-0.0560762,0.185395,0.0965478
-0.134406,0.155842,0.244614
0.0514601,0.44304,0.493276
0.0521596,0.444532,0.494979
0.00889558,0.143139,0.201232
0.0662232,0.147969,0.172665
0.00227203,0.181733,0.0992996
0.00164811,0.181312,0.0986962
-0.00967623,0.173658,0.100512
-0.0957726,0.142489,0.171556
-0.0852488,0.165649,0.159937
-0.104727,0.158648,0.163874
0.0368402,0.170159,0.10442
-0.0169331,0.182826,0.0983101
-0.00775589,0.168657,0.13325
0.0402765,0.178562,0.101713
0.059924,0.227006,0.201302
-0.0550044,0.185669,0.0970518
0.0543323,0.177682,0.103011
0.0402563,0.178602,0.101746
-0.0224335,0.18171,0.098533
-0.289659,0.525633,0.60241
-0.00896082,0.179169,0.0991853
-0.0216422,0.158387,0.165726
-0.0531467,0.174331,0.12933
-0.016403,0.170743,0.132365
-0.0276826,0.174727,0.130422
-0.205905,0.254764,0.830102
-0.15393,0.16809,0.274295
-0.00835408,0.161408,0.164731
-0.0408038,0.174125,0.129416
0.0325534,0.180065,0.10133
-0.0217569,0.158235,0.165629
0.0326685,0.180423,0.101569
-0.0165115,0.170883,0.132336
0.0644905,0.146628,0.179162
-0.0465386,0.176056,0.0988773
-0.121003,0.15889,0.193871
0.0696631,0.141026,0.164464
0.0680228,0.154732,0.138737
0.00163143,0.181655,0.0989264
-0.0216733,0.15813,0.165262
0.0320665,0.146611,0.0791945
-0.00770553,0.169022,0.133671
0.0437751,0.158059,0.170335
0.0396385,0.160226,0.16804
-0.0110196,0.159073,0.166521
0.0648469,0.133283,0.17213
0.0450376,0.167452,0.106311
-0.19506,0.246159,0.781513
0.069056,0.139139,0.182061
0.0684117,0.138804,0.181442
-0.360421,0.464602,1.38699
-0.208039,0.309467,0.782394
-0.133333,0.154722,0.24465
0.149912,0.200007,0.418338
-0.139085,0.163031,0.295404
0.145876,0.196997,0.408017
0.0670582,0.154135,0.142262
0.11134,0.200672,0.289563
0.075221,0.1438,0.155479
-0.118318,1.34415,1.93998
-0.00790988,0.169428,0.134137
0.0950384,0.200951,0.294488
-0.169486,0.177959,0.299902
0.0752546,0.143661,0.155217
0.223219,0.347758,0.753927
-0.107051,0.160007,0.168256
0.0752797,0.143656,0.155205
0.0541187,0.13813,0.136833
0.0754667,0.143837,0.156524
-0.0820002,0.543659,0.861805
0.0634331,0.139024,0.205402
0.0406094,0.259504,0.230633
-0.136288,0.162324,0.234078
-0.0285152,0.320307,0.392645
0.00663338,0.159736,0.137065
-0.0332717,1.01564,1.84074
-0.0549314,0.166586,0.16252
-0.0123341,0.169008,0.132686
0.939929,1.26417,2.67757
-0.177498,0.169265,0.34918
-0.0560948,0.185365,0.0965537
-0.0751053,0.435149,0.447485
-0.153999,0.167356,0.276521
-0.157958,0.173377,0.307076
-0.0255581,0.177899,0.0988053
-0.0415218,0.256409,0.190597
-0.20618,0.254862,0.830624
-0.0408872,0.254851,0.189291
0.0635671,0.139254,0.205832
-0.00592125,0.155788,0.167279
-0.0888317,0.140814,0.156582
0.168657,0.201408,0.580479
-0.0104282,-0.0106701,0.994706
-0.0663109,-0.0632199,0.942194
-0.124614,0.0412715,0.285108
-0.106041,-0.141129,0.953554
-0.136016,0.0419282,0.297405
-0.141067,0.0780906,0.690726
-0.124133,0.0376389,0.292899
0.0494185,0.0554336,0.223199
-0.127863,0.090288,0.364318
0.012311,0.02001,0.0876907
-0.157023,0.0260904,0.803597
-0.00576295,-0.00126928,0.979051
-0.071572,-0.0746834,0.941336
-0.145161,0.0408066,0.50387
-0.329784,0.137028,0.843474
-0.172024,-0.166662,1.00158
0.35669,0.0901327,1.10542
-0.0879966,0.0916495,0.285528
0.0501103,0.0491184,0.242222
-0.13378,-0.00314524,0.396281
-0.0416312,0.00323912,0.936292
-0.231143,-0.166214,0.9846
0.0594058,0.0549499,0.250112
-0.137778,0.0965521,0.595804
-0.125921,0.0290051,0.372686
-0.0779122,0.110425,0.28957
-0.16287,-0.0490663,0.863603
-0.084567,0.0925205,0.284376
-0.0962182,0.0140874,0.923617
-0.158648,-0.0355022,0.819788
-0.102518,-0.112652,0.959415
-0.106247,-0.0728048,0.670405
-0.237413,-0.0561172,0.842732
-0.0611804,0.0130857,0.928375
-0.147323,0.0606128,0.696216
-0.0217784,0.0173728,0.928453
-0.100848,0.0742774,0.683674
0.0498759,0.0977984,0.333635
-0.14108,0.0614133,0.492094
-0.142447,0.0130065,0.390917
-0.136803,0.0297162,0.504335
-0.136336,0.0258991,0.504736
-0.121282,0.0291825,0.357981
-0.129353,0.0816144,0.553197
-0.137886,0.0831308,0.579526
-0.0679171,0.0154121,0.926389
-0.0923851,0.0319012,0.922568
-0.09338,0.0932514,0.285532
-0.112317,0.0523535,0.251334
-0.0773276,-0.0734991,0.938657
-0.0433698,-0.0772057,0.958825
-0.0357344,-0.0568498,0.94667
-0.0054809,-0.00230849,0.975141
-0.00675901,-0.0331934,0.99403
-0.0149899,-0.027297,0.955488
-0.154951,-0.0379392,0.841662
-0.166515,-0.0383801,0.860038
-0.202955,-0.0770529,0.906934
-0.0950199,-0.125579,1.03569
-0.106018,-0.12836,0.986781
-0.0481448,-0.00549111,0.936821
-0.087208,-0.0550483,0.948709
-0.140151,0.000942892,0.41442
-0.133289,0.113364,0.533671
-0.130819,0.100989,0.56989
-0.134791,0.0340984,0.316172
0.0515338,0.108152,0.314275
0.057749,0.0960321,0.323776
0.00205807,0.0518564,0.72045
0.0558992,0.0321494,0.26005
0.0579586,0.100463,0.268603
0.0566926,0.0983806,0.280005
-0.122893,0.0188965,0.360802
-0.236238,-0.0458996,0.870452
-0.091587,-0.130018,0.991222
-0.125642,0.0301309,0.292399
-0.134131,0.0924705,0.603847
-0.122033,0.0187897,0.358252
-0.125795,0.0187178,0.369342
0.0507951,0.0823165,0.364281
0.0469786,0.0195445,0.362915
-0.136819,0.00488818,0.40316
-0.136101,0.0227319,0.344936
-0.138752,0.0843579,0.581532
-0.0282247,0.0195098,0.938818
-0.0231294,0.0109708,0.926157
-0.0963323,0.093355,0.286889
-0.0849856,0.0925397,0.284871
-0.0859975,0.102785,0.282305
0.014863,-0.0354547,0.847576
0.0102697,-0.0302005,0.853165
-0.0850461,-0.0665821,0.932519
-0.134304,-0.00252145,0.397072
-0.0504318,-0.0562244,0.948604
-0.0472827,-0.0611346,0.931995
-0.0187679,0.00523149,0.932341
-0.0146944,-0.0240958,0.915051
-0.181316,-0.0479275,0.858173
-0.104689,-0.134736,1.0506
-0.0790517,-0.112352,0.953222
-0.0860738,-0.113937,0.948023
-0.0960459,-0.111996,0.975063
-0.0436616,-0.0481907,0.406648
-0.154675,-0.046017,0.822
-0.0733804,-0.112333,0.959782
-0.172177,-0.0444879,0.814951
-0.0526566,0.00475315,0.93242
-0.0378011,-0.0696349,0.950302
-0.0860896,-0.0543071,0.940768
0.00477544,-0.0556283,0.834621
-0.0866639,0.106459,0.281817
-0.0783875,0.09506,0.283705
-0.145384,0.0722751,0.69165
-0.0264011,0.0279682,0.850604
-0.0888767,0.0121476,0.922713
-0.140088,0.0882826,0.627217
-0.143202,0.0401619,0.496516
-0.126514,0.0379392,0.298661
-0.135458,0.0337992,0.318284
0.044108,0.0163814,0.38938
0.0197989,0.0283883,0.846503
-0.152167,0.0775524,0.651577
-0.135353,-0.00480219,0.394756
-0.0150163,-0.0350813,0.98071
-0.0196261,-0.0707354,0.987113
-0.203956,-0.0372036,0.853815
-0.180696,-0.0566465,0.928106
-0.0276667,-0.079254,0.971739
0.00922294,-0.0912157,1.00435
-0.0906948,0.104479,0.282004
0.0327706,-0.0214993,0.948906
-0.0183684,-0.0149563,0.932969
-0.0116871,0.00518829,0.966272
0.000302566,-0.0449557,1.17242
-0.10752,0.063321,0.232217
-0.13615,0.0306712,0.403192
-0.0926439,0.0763175,0.681162
-0.0660792,0.0160042,0.923649
-0.0946133,0.0261499,0.915815
0.014464,-0.0348015,0.836911
-0.135595,0.00208261,0.401654
-0.157922,-0.0355751,0.812114
-0.163474,-0.060266,0.829652
-0.0947242,-0.111677,0.9662
-0.0925473,-0.121592,1.00656
-0.0528411,-0.0771557,0.958661
-0.115547,-0.1547,1.03744
-0.0358354,-0.055713,0.934017
-0.0734164,-0.0594762,0.916366
0.0208744,-0.0119941,0.731086
0.0116117,-0.0530339,0.873654
0.0166734,-0.0758333,0.991646
-0.133212,0.113402,0.53355
-0.142164,0.0397369,0.494814
-0.13502,0.0346091,0.481775
0.0500721,0.0521603,0.197696
0.0568811,0.0982976,0.280319
0.0469766,0.019557,0.361863
0.0232941,0.0254088,0.0866518
-0.134981,0.103866,0.563564
-0.142444,0.0133595,0.388224
-0.13519,-0.00453552,0.393567
-0.138478,0.00652588,0.655409
-0.0284061,-0.153374,1.01455
-0.226119,-0.0431833,0.833284
-0.0956991,0.0702927,0.683944
0.0299513,-0.0217059,0.904784
-0.0791137,0.0957313,0.285154
0.0507259,0.0291172,0.289902
-0.143031,0.0283213,0.524234
-0.136697,0.0252408,0.506611
-0.126901,0.0204597,0.410657
-0.131904,0.0294993,0.389999
-0.135911,0.0342101,0.483904
-0.0904174,0.0719205,0.678863
-0.0937691,0.029713,0.86592
-0.0937804,0.0248655,0.909629
-0.0632727,-0.0593611,0.98095
-0.0183574,0.00441516,0.936871
-0.0479812,-0.00456642,0.931471
-0.186554,-0.0494785,0.877477
-0.184017,-0.0526747,0.876491
-0.168719,-0.0632825,0.857638
-0.0148993,-0.0240605,0.948876
-0.0409143,-0.0739585,0.994411
-0.0849494,-0.0544641,0.93771
-0.0860415,-0.0681384,0.946292
-0.133965,0.00377057,0.396181
-0.0800941,0.0161593,0.918956
-0.100683,0.0731688,0.670783
-0.135569,0.0194212,0.321333
-0.125572,0.0257729,0.405911
-0.133732,0.00794519,0.39551
0.0574658,0.0488149,0.19238
0.053903,0.0478729,0.25541
0.0280488,0.028749,0.516074
0.062033,0.0206266,0.316684
0.0324112,0.0340259,0.565477
0.0572882,0.0986997,0.281903
-0.100279,0.0985004,0.284682
-0.127303,0.0305236,0.295726
-0.086735,0.0984812,0.282531
-0.138477,-0.00500028,0.401937
-0.167721,-0.0531086,0.882659
-0.152174,-0.0201681,0.709735
-0.093096,-0.131244,0.998186
-0.0976672,-0.074629,0.946059
-0.0284105,-0.148879,0.991072
-0.0296737,-0.0775824,0.952537
-0.240559,-0.0574271,0.852655
-0.134587,0.104195,0.563264
-0.0284367,-0.146203,0.975773
0.0580163,0.0194449,0.295953
0.0616798,0.0182076,0.321828
-0.144965,0.0249535,0.53672
0.0273277,-0.022635,0.852596
0.0236139,-0.0155783,0.885916
-0.169052,-0.0544501,0.891082
-0.218767,-0.165254,1.0102
-0.0401556,-0.0615905,0.998232
-0.0189699,-0.000199109,0.966212
-0.0081854,-0.0364674,0.959014
-0.0869404,0.0989242,0.283219
-0.100069,0.094428,0.294124
-0.124802,0.012375,0.388558
-0.135078,0.00757521,0.399099
-0.139412,0.0133063,0.379554
0.0597673,0.050482,0.199999
-0.133462,0.018764,0.315381
0.0588418,0.049729,0.191677
-0.0606432,0.026316,0.752208
-0.145706,0.0368525,0.768682
-0.0845297,0.0920017,0.283201
-0.134384,-0.00230724,0.397577
-0.16226,-0.0157809,0.696458
-0.033521,-0.0859949,1.02792
-0.0965191,-0.0113813,0.935673
-0.231138,-0.110346,0.923896
0.0570531,0.0984801,0.281583
-0.0958981,0.071704,0.696673
-0.0438769,-0.0649047,0.964047
-0.164762,-0.046236,0.831835
-0.148443,-0.0156541,0.686875
-0.00920022,0.00416958,0.873481
-0.134032,-0.00184233,0.393801
-0.132798,0.00462019,0.397353
0.0224175,-0.0102533,0.788337
-0.138504,0.0970647,0.598291
-0.130898,0.085683,0.588291
-0.136286,0.0193923,0.321993
-0.122282,0.036072,0.487728
-0.130617,0.00756419,0.386008
-0.122359,0.0154727,0.387216
0.0602031,0.0585896,0.198921
0.0381802,0.0819724,0.278045
0.0505831,0.100709,0.359387
0.0524053,0.0137035,0.467869
-0.136382,0.0322833,0.322894
-0.136446,0.0134071,0.371953
-0.141358,0.0231049,0.357948
-0.0941083,0.0258306,0.935618
-0.188309,0.151156,0.755957
0.22321,-0.115024,1.22581
-0.0874077,-0.057342,0.960263
-0.173375,-0.00613075,0.700695
-0.097248,-0.0119671,0.951478
-0.240724,-0.117374,0.961717
-0.233496,-0.175878,1.06548
-0.223151,-0.16958,1.0317
-0.120577,-0.0685895,0.738716
-0.136269,-0.0692259,0.748542
-0.0224866,-0.0129225,0.917224
-0.0343941,-0.00100502,0.730111
-0.0154319,-0.023496,0.905512
-0.0170669,0.00534233,0.866113
-0.145064,-0.00294982,0.424958
-0.133143,0.0228478,0.329086
-0.119789,0.0212824,0.339351
-0.0944256,0.0707373,0.680654
-0.150062,0.0391254,0.794936
0.204419,-0.100012,1.10791
-0.0379981,-0.00834257,0.895007
-0.0305955,-0.142763,0.962147
0.0539599,0.0139424,0.464518
-0.123982,-0.0631946,0.683645
-0.232609,-0.118627,0.928903
-0.304663,-0.236398,1.31535
0.583929,0.0372178,1.3225
0.0505879,0.077693,0.373913
-0.102804,0.10752,0.281972
0.274359,-0.150374,1.52984
0.576205,0.27633,1.32175
0.492405,0.0552919,1.19744
0.529394,0.0171193,1.20212
0.331165,-0.212408,1.38925
-0.0784173,0.0946281,0.284363
-0.132636,0.0839575,0.565428
-0.0635714,0.0184368,0.931063
0.533628,0.0712704,1.1967
-0.0279152,-0.14225,0.952231
0.586791,0.0174885,1.32602
0.508433,-0.118251,1.4654
-0.12958,0.110515,0.542808
0.547143,0.0559622,1.2645
-0.272637,-0.180559,1.078
-0.168719,-0.059405,0.84366
0.548815,0.0717768,1.2312
0.541724,-0.140555,1.58108
-0.111586,0.1033,0.281387
0.258544,-0.277853,1.38611
0.00413122,-0.320171,1.47107
-0.0911742,0.0311783,0.857555
-0.091498,0.0310935,0.851592
-0.189668,-0.159674,1.51118
0.0738604,-0.30879,1.40796
0.415466,0.0958407,1.21874
0.580261,-0.130337,1.59184
0.453389,0.219749,1.13814
0.474289,0.218327,1.15381
0.416849,0.0752726,1.17662
0.556531,0.0353789,1.25972
0.534526,0.0163375,1.21172
-0.0507134,-0.0769966,0.956867
-0.137458,0.0967592,0.596049
-0.0178241,-0.0155404,0.937101
-0.196021,0.0761758,0.68002
-0.144499,-0.0171228,0.673004
-0.0117227,0.00503412,0.936767
-0.0240635,-0.198297,1.14897
0.0225703,-0.113276,1.21515
0.0232265,-0.124026,1.29539
-0.101771,0.122015,0.278195
0.059913,0.107681,0.276705
-0.0250333,-0.203776,1.18107
0.499164,0.0153682,1.12066
0.491064,-0.119079,1.4632
-0.155613,0.0346898,0.824355
-0.0934836,0.0284285,0.85498
0.034675,0.0147937,0.513528
-0.148952,-0.0209238,0.698516
-0.10647,0.0516244,0.246283
-0.100711,0.0995574,0.284024
-0.0921838,0.119319,0.277907
0.467571,-0.0729387,1.52293
-0.280506,-0.161017,1.81342
0.310466,-0.151426,1.52446
-0.0906122,0.104455,0.282069
0.0615564,0.0549354,0.195202
-0.14826,0.0594837,0.510433
-0.0823223,0.12441,0.277232
0.0604668,0.0600095,0.186295
-0.134278,-0.000880488,0.392513
-0.106904,0.0924157,0.285157
-0.113573,0.103444,0.281478
-0.136277,0.0258701,0.503939
0.0163433,0.035051,0.0463217
-0.0773505,0.114768,0.29617
-0.0938843,0.100111,0.269926
-0.076667,0.123039,0.276438
-0.0764694,0.123191,0.276792
-0.0825577,0.117193,0.279107
-0.100812,0.092182,0.285838
-0.0822878,0.124393,0.278581
-0.101372,0.119782,0.278659
0.00411015,0.139283,0.203385
-0.130214,0.0231237,0.387261
-0.115709,0.1251,0.23824
-0.0821812,0.0920319,0.28827
0.0487143,0.0457783,0.228967
0.0484629,0.0807097,0.37649
0.397697,0.454505,1.52181
-0.0840244,0.115923,0.279694
0.0550531,0.0942729,0.269554
-0.0853681,0.118108,0.278214
-0.0922052,0.120384,0.277572
0.0590401,0.107291,0.275988
-0.0845608,0.101722,0.282526
-0.111209,0.11852,0.277054
-0.115612,0.0647935,0.244369
-0.108462,0.121329,0.277818
-0.078239,0.0035726,0.625007
0.061072,0.106414,0.263133
-0.135463,-0.0047564,0.39364
-0.0875716,0.12095,0.277936
-0.106736,-0.131274,1.0098
-0.0842808,0.111055,0.28025
-0.151386,0.0566597,0.758297
0.0596984,0.126179,0.238069
0.0491344,0.0802773,0.379199
-0.0968046,0.101328,0.282671
0.0311428,0.0812642,0.643694
-0.106532,0.106559,0.281846
0.0539725,0.112467,0.330404
0.43587,0.0728622,1.14716
0.5324,0.0562304,1.28722
-0.0994999,0.122218,0.278834
0.0539239,0.101276,0.250082
-0.120679,0.023077,0.363156
-0.107525,0.121035,0.275516
-0.0974141,0.121182,0.280716
-0.102774,0.121368,0.280422
0.0285843,0.0722267,0.67614
-0.0838545,0.115489,0.279684
-0.086877,0.117664,0.280334
-0.0428632,-0.0705553,0.964267
-0.0840371,0.115401,0.280264
-0.134869,0.0020489,0.391328
-0.0850463,0.118648,0.278917
-0.0880766,0.119001,0.278922
-0.143469,0.0810955,0.663069
-0.0778215,0.104377,0.28966
0.0530916,0.0234326,0.29562
0.466807,0.215023,1.13614
-0.0202218,-0.0781234,0.976327
0.521867,0.0328689,1.14444
-0.266832,-0.175183,1.66412
0.326296,-0.210431,1.37201
-0.238068,-0.0466101,0.875354
-0.13978,0.0195567,0.333351
0.44086,0.0737525,1.16671
