8.360749925486743450e-04 1.079510003328323364e-01 -2.200639992952346802e-02
-3.700220026075839996e-03 1.825190037488937378e-01 9.577839635312557220e-03
-5.609389860183000565e-03 2.352479994297027588e-01 4.261169955134391785e-02
1.259220018982887268e-02 3.689549863338470459e-01 1.435640007257461548e-01
1.680980063974857330e-02 5.150889754295349121e-01 1.470360010862350464e-01
5.577329918742179871e-02 6.358420252799987793e-01 2.023459970951080322e-01
1.409649997949600220e-01 7.466639876365661621e-01 5.543090030550956726e-02
